subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
C124611	MESENCHYMAL PROLIFERATIVE LESION	skos:exactMatch	47623001	Soft tissue tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C61581	MESONEPHRIC DUCT REMNANT	skos:exactMatch	264315005	Mesenteric remnant	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C3236	METAPLASIA	skos:exactMatch	17665002	Metaplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C96272	MICROABSCESS	skos:exactMatch	48033007	Microabscess	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120898	MICROGLIOSIS	skos:exactMatch	63483002	Microgliocyte	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C120898	MICROGLIOSIS	skos:broadMatch	5849000	Glial cell reaction	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120899	MINERALIZATION	skos:exactMatch	128419007	Pathologic mineralization	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C163732	MITOTIC FIGURES, INCREASED					NotDone	NotDone	
C129004	MUCIFICATION, INCREASED					NotDone	NotDone	
C12607	MULTINUCLEATED GIANT CELL	skos:exactMatch	60401004	Multinucleate giant cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C120900	MULTINUCLEATED HEPATOCYTES					NotDone	NotDone	
C127195	MURINE OBSTRUCTIVE UROPATHY	skos:broadMatch	128606002	Disorder of the urinary system	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C161567	MYELIN, INCREASED					NotDone	NotDone	
C161551	NARROWED FILTRATION ANGLE					NotDone	NotDone	
C16897	NECROSIS	skos:exactMatch	6574001	Necrosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139158	NECROSIS/INFILTRATE	skos:exactMatch	47351003	Infiltration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139158	NECROSIS/INFILTRATE	skos:exactMatch	6574001	Necrosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139159	NECROSIS/INFLAMMATION	skos:exactMatch	31980008	Necrotizing inflammation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C126089	NEEDLE TRACT LESION	skos:exactMatch	103613006	Needle track	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C16900	NEOVASCULARIZATION	skos:exactMatch	13018008	Neovascularization	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C66851	NEPHROBLASTEMATOSIS	skos:broadMatch	25081006	Nephroblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C176396	NEURONAL AUTOPHAGY					NotDone	NotDone	
C174383	NEURONAL HETEROTOPIA					NotDone	NotDone	
C120901	NEURONOPHAGIA	skos:exactMatch	80552008	Neuronophagia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3284	OBSTRUCTION	skos:exactMatch	26036001	Obstruction	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120902	OBSTRUCTIVE NEPHROPATHY	skos:exactMatch	86249007	Obstructive nephropathy	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C139149	OSTEOBLASTIC SURFACE, INCREASED					NotDone	NotDone	
C147498	OSTEOCLASTS, INCREASED	skos:exactMatch	27770000	Osteoclast	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C147498	OSTEOCLASTS, INCREASED	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
C139150	OSTEOID, INCREASED	skos:exactMatch	71666005	Osteoid osteoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139151	OSTEOPHYTE	skos:exactMatch	88998003	Osteophyte	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C161552	OTOLITH LOSS OR DISORGANIZATION					NotDone	NotDone	
C85207	OVOTESTIS	skos:exactMatch	18978002	Ovotestis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C158336	PANETH CELL REDUCTION	skos:exactMatch	58294000	Reduction	Observation | Observable Entity	semapv:ManualMappingCuration		1
C158336	PANETH CELL REDUCTION	skos:exactMatch	84907006	Paneth cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C120903	PARASITE	skos:exactMatch	442614005	Parasitic process	Observation | Qualifier Value	semapv:ManualMappingCuration	Not an exact match but best entry into SNOMED. Has preference over Parasite (37763007)	1
C4080	PERFORATION	skos:exactMatch	36191001	Perforation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C158334	PERI-INSULAR HALOS, DECREASED					NotDone	NotDone	
C158335	PERI-INSULAR HALOS, INCREASED	skos:exactMatch	59145000	Perinuclear halo	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C158335	PERI-INSULAR HALOS, INCREASED	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
C62547	PERIODONTAL POCKET	skos:exactMatch	109629007	Periodontal pocket	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C161553	PERSISTENT HYALOID VESSELS					NotDone	NotDone	
C161554	PERSISTENT HYPERPLASTIC PRIMARY VITREOUS					NotDone	NotDone	
C161555	PERSISTENT PUPILLARY MEMBRANE					NotDone	NotDone	
C163733	PERSISTENT THYROGLOSSAL DUCT					NotDone	NotDone	
C163734	PERSISTENT X-ZONE					NotDone	NotDone	
C61250	PHOSPHOLIPIDOSIS	skos:exactMatch	23585005	Disorder of lysosomal enzyme	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C170642	PHYSEAL DYSPLASIA	skos:broadMatch	272673000	Bone structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	Disorganization of the physeal chondrocytes with or without increased thickness of physis	1
C170642	PHYSEAL DYSPLASIA	skos:broadMatch	25723000	Dysplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration	Disorganization of the physeal chondrocytes with or without increased thickness of physis	1
C139153	PHYSIS THICKNESS, DECREASED	skos:exactMatch	29143009	Decreased thickness	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C139153	PHYSIS THICKNESS, DECREASED	skos:exactMatch	711190000	Structure of epiphyseal plate	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C139154	PHYSIS THICKNESS, INCREASED	skos:exactMatch	89977008	Increased thickness	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C139154	PHYSIS THICKNESS, INCREASED	skos:exactMatch	711190000	Structure of epiphyseal plate	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C38005	PIGMENT	skos:exactMatch	79644001	Pigment alteration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C161560	PIGMENT, DECREASED	skos:exactMatch	18655006	Depigmentation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C161559	PIGMENT, INCREASED	skos:exactMatch	51083003	Pigment deposition	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C181554	PLACENTAL REMNANT					NotDone	NotDone	
C181556	PLACENTAL REMNANT/IMPLANTATION SITE REMNANT					NotDone	NotDone	
C161556	POLARITY, LOSS					NotDone	NotDone	
C123641	POLYOVULAR FOLLICLE					NotDone	NotDone	
C187977	PORCINE MYOPATHY					NotDone	NotDone	
C161557	PORPHYRIN, INCREASED					NotDone	NotDone	
C36173	PROLAPSE	skos:exactMatch	29696001	Prolapse	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139160	PROLIFERATION, INTIMA	skos:exactMatch	47690009	Intimal proliferation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139161	PROLIFERATION, STROMA, VALVE					NotDone	NotDone	
C161558	PROLIFERATION, TRABECULAR MESHWORK					NotDone	NotDone	
C123642	PROSTATIC RUDIMENT					NotDone	NotDone	
C163735	PROTEINACEOUS FLUID, AQUEOUS HUMOR					NotDone	NotDone	
C120904	PROTEINACEOUS PLUG					NotDone	NotDone	
C97117	PSEUDOCYST	skos:exactMatch	13467000	Pseudocyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C139152	PULP CONCRETION					NotDone	NotDone	
C78582	PUSTULE	skos:exactMatch	47002008	Pustule	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C34965	PYELONEPHRITIS	skos:exactMatch	45816000	Pyelonephritis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C121207	PYOMETRA	skos:exactMatch	88981003	Pyometra	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C174377	RADICULONEUROPATHY					NotDone	NotDone	
C139136	RAREFACTION	skos:exactMatch	891171000004107	Tissue rarefaction	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C17083	REGENERATION	skos:exactMatch	34636005	Regeneration	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C3847	RENAL DYSPLASIA	skos:exactMatch	204949001	Renal dysplasia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176397	RENAUT BODY					NotDone	NotDone	
C93204	RESORPTION					NotDone	NotDone	
C124578	RETINAL FOLD	skos:exactMatch	37480005	Retinal fold	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C161565	RETINAL ROSETTE					NotDone	NotDone	
C120905	RETROGRADE NEPHROPATHY	skos:exactMatch	197764002	Non-obstructive reflux-associated chronic pyelonephritis	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C161561	RODENT PROGRESSIVE CARDIOMYOPATHY					NotDone	NotDone	
C9445	RUPTURE	skos:exactMatch	125671007	Rupture	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C40119	SALPINGITIS ISTHMICA NODOSA	skos:exactMatch	36742000	Salpingitis isthmica nodosa	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C98382	SATELLITOSIS	skos:exactMatch	52214007	Satellitosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C98382	SATELLITOSIS	skos:exactMatch	28922004	Perineuronal satellite cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C166107	SECRETION, DECREASED	skos:exactMatch	46242002	Body secretion	Observation | Substance	semapv:ManualMappingCuration		1
C166107	SECRETION, DECREASED	skos:exactMatch	1250004	Decreased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
C166108	SECRETION, INCREASED	skos:exactMatch	35105006	Increased	Meas Value | Qualifier Value	semapv:ManualMappingCuration		1
C166108	SECRETION, INCREASED	skos:exactMatch	46242002	Body secretion	Observation | Substance	semapv:ManualMappingCuration		1
C158337	SECRETORY DEPLETION					NotDone	NotDone	
C120906	SEPTAL DEVIATION	skos:exactMatch	126660000	Deviated nasal septum	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176407	SEROSA-ASSOCIATED LYMPHOID CLUSTERS, INCREASED					NotDone	NotDone	
C176409	SEROUS ATROPHY OF FAT	skos:exactMatch	10403004	Serous atrophy	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C60880	SINGLE CELL NECROSIS	skos:broadMatch	6574001	Necrosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C80355	SPERM GRANULOMA	skos:exactMatch	428775009	Sperm granuloma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C120907	SPERM STASIS	skos:broadMatch	64557000	Disorder of male genital organ	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C61050	SPERM, DECREASED					NotDone	NotDone	
C120908	SPERMATID RETENTION	skos:exactMatch	38326003	Spermatid	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C120908	SPERMATID RETENTION	skos:exactMatch	36850000	Retention	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120909	SPERMATOCELE	skos:exactMatch	49263001	Spermatocele	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C176400	SPLENIC CONTRACTION					NotDone	NotDone	
C3134	SQUAMOUS CYST	skos:exactMatch	418930003	Epidermal inclusion cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C154894	SQUAMOUS PLAQUE/CYST	skos:broadMatch	367643001	Cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C154894	SQUAMOUS PLAQUE/CYST	skos:exactMatch	367643001	Cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C158331	SYNCYTIA	skos:exactMatch	60401004	Multinucleate giant cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C85179	SYRINGOMYELIA	skos:exactMatch	111496009	Syringomyelia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C123643	SYRINGOMYELIA/HYDROMYELIA	skos:exactMatch	111496009	Syringomyelia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C123643	SYRINGOMYELIA/HYDROMYELIA	skos:exactMatch	11197005	Hydromyelia	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C120910	TENSION LIPIDOSIS					NotDone	NotDone	
C176410	TERTIARY LYMPHOID STRUCTURES					NotDone	NotDone	
C174380	THICKNESS, DECREASED	skos:exactMatch	29143009	Decreased thickness	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C174381	THICKNESS, INCREASED	skos:exactMatch	89977008	Increased thickness	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C27083	THROMBUS	skos:exactMatch	396339007	Thrombus	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C176411	THYMIC CORPUSCLES, INCREASED					NotDone	NotDone	
C176403	THYMIC EPITHELIUM-FREE AREAS, INCREASED					NotDone	NotDone	
C176408	THYMIC INVOLUTION, AGE-RELATED					NotDone	NotDone	
C163736	THYROID DYSPLASIA	skos:exactMatch	25723000	Dysplasia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C163736	THYROID DYSPLASIA	skos:exactMatch	69748006	Thyroid structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C166109	TINGIBLE BODY MACROPHAGES, INCREASED					NotDone	NotDone	
C120911	TYPE II ASTROCYTES	skos:exactMatch	29209006	Alzheimer type II glial cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C3426	ULCER	skos:exactMatch	56208002	Ulcer	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C163737	ULTIMOBRANCHIAL CYST	skos:broadMatch	12143007	Embryonic cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C96302	VACUOLATION	skos:narrowMatch	250281004	Cytoplasmic vacuolation	Condition | Clinical Finding	semapv:ManualMappingCuration	The presence of vacuoles within the cytoplasm of cells	2
C96302	VACUOLATION	skos:exactMatch	91043001	Vacuolation	Observation | Morph Abnormality	semapv:ManualMappingCuration	The presence of vacuoles within the cytoplasm of cells	1
C161568	VACUOLATION, EXTRACELLULAR	skos:broadMatch	91043001	Vacuolation	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120912	VESICLE	skos:exactMatch	82515000	Vesicle	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C120913	YEAST	skos:exactMatch	769070007	Finding of presence of yeast	Condition | Clinical Finding	semapv:ManualMappingCuration		1
