subject_id	subject_label	predicate_id	object_id	object_label	object_category	mapping_justification	comment	mapping_group
C7492	ODONTOMA, AMELOBLASTIC, MALIGNANT	skos:exactMatch	733414001	Primary ameloblastic carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7539	LEUKEMIA, LYMPHOCYTIC, MALIGNANT	skos:exactMatch	32280000	Lymphoid leukemia	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7540	LYMPHOMA, SMALL LYMPHOCYTIC, MALIGNANT	skos:exactMatch	64575004	Malignant lymphoma, small lymphocytic	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7541	RETINOBLASTOMA, MALIGNANT	skos:exactMatch	19906005	Retinoblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7558	CARCINOMA, ENDOMETRIAL, MALIGNANT	skos:exactMatch	30289006	Endometrioid carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7560	ADENOMA, SWEAT GLAND, BENIGN	skos:exactMatch	81393009	Sweat gland adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7580	ADENOMA, ADNEXAL, BENIGN	skos:exactMatch	55681005	Skin appendage adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7596	MYOEPITHELIOMA, MALIGNANT	skos:exactMatch	128884000	Malignant myoepithelioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7612	THYMOMA, MALIGNANT	skos:exactMatch	444596001	Malignant thymoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C7644	ADAMANTINOMA, MALIGNANT	skos:exactMatch	56763007	Adamantinoma of long bones	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C7712	MELANOMA, UVEAL, MALIGNANT	skos:broadMatch	274087000	Malignant melanoma of eye	Condition | Clinical Finding	semapv:ManualMappingCuration	The uvea is the middle layer of the wall of the eye and includes the iris, the ciliary body, and the choroid	1
C8054	CARCINOMA, FOLLICULAR CELL, MALIGNANT	skos:exactMatch	255028004	Follicular thyroid carcinoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C8106	DYSGERMINOMA, MALIGNANT	skos:exactMatch	60718004	Dysgerminoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8312	SARCOMA, LEPTOMENINGEAL, MALIGNANT	skos:broadMatch	78303004	Meningioma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8383	ADENOMA, RENAL CELL, BENIGN	skos:exactMatch	254919009	Cortical adenoma of kidney	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C8422	FIBROMA, CEMENTO-OSSIFYING, BENIGN	skos:exactMatch	25603007	Ossifying fibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8559	PARAGANGLIOMA, MALIGNANT	skos:exactMatch	9903002	Paraganglioma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8602	TUMOR, MIXED, BENIGN	skos:exactMatch	8360001	Pleomorphic adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8810	OSTEOSARCOMA, EXTRASKELETAL, MALIGNANT	skos:exactMatch	404077005	Extraskeletal osteosarcoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C8923	LEUKEMIA, ERYTHROID, MALIGNANT	skos:exactMatch	14317002	Acute myeloid leukemia, M6 type	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8955	CARCINOMA, RETE TESTIS, MALIGNANT	skos:exactMatch	14221007	Structure of rete testis	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C8955	CARCINOMA, RETE TESTIS, MALIGNANT	skos:exactMatch	35917007	Adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8965	LYMPHANGIOMA, BENIGN	skos:exactMatch	253057002	Benign lymphangioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8973	STROMAL SARCOMA, ENDOMETRIAL, MALIGNANT	skos:exactMatch	699356008	Endometrial stromal sarcoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C8975	MULLERIAN TUMOR, MIXED, MALIGNANT	skos:broadMatch	84427001	Mullerian mixed tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8984	ADENOFIBROMA, BENIGN	skos:exactMatch	363124003	Disorder of female reproductive system	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C8984	ADENOFIBROMA, BENIGN	skos:exactMatch	1157241000	Benign adenofibroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C8991	MAST CELL TUMOR, MALIGNANT	skos:exactMatch	50150000	Malignant mastocytosis	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9003	ADENOMA, ADRENOCORTICAL, BENIGN	skos:exactMatch	1156661006	Benign adrenal cortical adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9011	DERMOID CYST, BENIGN	skos:exactMatch	123151001	Dermoid cyst	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9118	SARCOMA, MALIGNANT	skos:exactMatch	372151005	Sarcoma - category	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9145	OSTEOSARCOMA, MALIGNANT	skos:exactMatch	21708004	Osteosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9305	NEOPLASM, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9309	SEMINOMA, MALIGNANT	skos:exactMatch	36741007	Seminoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9325	CARCINOMA, ADRENOCORTICAL, MALIGNANT	skos:exactMatch	2227007	Adrenal cortical carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9344	PINEOBLASTOMA, MALIGNANT	skos:exactMatch	31671006	Pineoblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9360	LYMPHOMA, LYMPHOBLASTIC, MALIGNANT	skos:exactMatch	128806000	Precursor cell lymphoblastic lymphoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C9385	CARCINOMA, RENAL CELL, MALIGNANT	skos:exactMatch	41607009	Renal cell carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C26712	ADENOCARCINOMA, MUCINOUS, MALIGNANT	skos:exactMatch	72495009	Mucinous adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C27004	CARCINOMA, SPINDLE CELL, MALIGNANT	skos:exactMatch	23109009	Pseudosarcomatous carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C27093	CARCINOMA, SQUAMOUS CELL, IN SITU, MALIGNANT	skos:broadMatch	400155002	Squamous cell carcinoma - category	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C27132	TRICHOEPITHELIOMA, BENIGN	skos:exactMatch	878881002	Trichoblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C27134	HEMOLYMPHORETICULAR TUMOR, MALIGNANT	skos:relatedMatch	414388001	Hematopoietic neoplasm	Observation | Morph Abnormality	semapv:ManualMappingCuration	This code comprises both the hematopoietic neoplasms and the lymphoid neoplasms. Lymphoid neoplasms are Hematopietic neoplasms in the SNOMED hierarchy so we choose that single one as a related match	1
C27255	CARCINOMA, ECCRINE GLAND, MALIGNANT	skos:exactMatch	400173004	Eccrine carcinoma of skin	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C27349	SARCOMA, HISTIOCYTIC, MALIGNANT	skos:exactMatch	128813000	Histiocytic sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C27520	HAIR FOLLICLE NEOPLASM, BENIGN	skos:exactMatch	67290009	Hair follicle structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C27520	HAIR FOLLICLE NEOPLASM, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C34448	CARCINOSARCOMA, MALIGNANT	skos:exactMatch	63264007	Carcinosarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C35417	CHOLANGIOCARCINOMA, INTRAHEPATIC, MALIGNANT	skos:exactMatch	721716004	Primary cholangiocarcinoma of intrahepatic biliary tract	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C35815	SARCOMA, GRANULOCYTIC, MALIGNANT	skos:relatedMatch	35287006	Myeloid sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C35875	CARCINOMA, BRONCHIAL, MALIGNANT	skos:exactMatch	254622008	Squamous cell carcinoma of bronchus	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C38938	MENINGIOMA, MALIGNANT	skos:exactMatch	78303004	Meningioma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C39956	ADENOMA, RETE TESTIS, BENIGN	skos:exactMatch	14221007	Structure of rete testis	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C39956	ADENOMA, RETE TESTIS, BENIGN	skos:exactMatch	32048006	Adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C40018	ADENOMA, RETE OVARII, BENIGN	skos:exactMatch	703654008	Adenoma of rete ovarii	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C40310	ADENOCARCINOMA, SEBACEOUS, MALIGNANT	skos:exactMatch	54734006	Sebaceous adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C40407	NEPHROBLASTOMA, MALIGNANT	skos:exactMatch	302849000	Nephroblastoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C43310	HAIR FOLLICLE NEOPLASM, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C43310	HAIR FOLLICLE NEOPLASM, MALIGNANT	skos:exactMatch	67290009	Hair follicle structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C46101	ADENOMA, C-CELL, BENIGN	skos:broadMatch	255033000	Thyroid adenoma	Condition | Clinical Finding	semapv:ManualMappingCuration	A benign neoplasm arising from C-cells of the thyroid gland.	1
C46119	ADENOMA, LIGHT CELL, BENIGN	skos:broadMatch	92439006	Benign neoplasm of thyroid gland	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C48305	PHEOCHROMOCYTOMA, BENIGN	skos:exactMatch	307575002	Benign pheochromocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C48314	PARAGANGLIOMA, BENIGN	skos:exactMatch	107694002	Paraganglioma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C53459	CHONDROMA, BENIGN	skos:exactMatch	31186001	Chondroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C53684	CONNECTIVE AND SOFT TISSUE NEOPLASM, BENIGN	skos:exactMatch	286905003	Benign connective tissue neoplasm	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C53684	CONNECTIVE AND SOFT TISSUE NEOPLASM, BENIGN	skos:exactMatch	47623001	Soft tissue tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C53998	GASTROINTESTINAL STROMAL TUMOR, BENIGN	skos:exactMatch	128754004	Gastrointestinal stromal tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C53999	GASTROINTESTINAL STROMAL TUMOR, MALIGNANT	skos:exactMatch	128756002	Gastrointestinal stromal sarcoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C54297	AMELOBLASTOMA, MALIGNANT	skos:exactMatch	88253001	Ameloblastoma, malignant	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C60334	CHORDOMA, BENIGN	skos:broadMatch	92027006	Benign neoplasm of bone	Condition | Clinical Finding	semapv:ManualMappingCuration	A benign bone neoplasm arising from the remnants of the fetal notochord.	1
C60340	GRANULOSA CELL TUMOR, BENIGN	skos:exactMatch	46585005	Granulosa cell tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C60490	ADENOMA, PARS DISTALIS, BENIGN	skos:exactMatch	32048006	Adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C60490	ADENOMA, PARS DISTALIS, BENIGN	skos:exactMatch	52618001	Structure of distal part of pituitary	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C60491	CARCINOMA, PARS DISTALIS, MALIGNANT	skos:exactMatch	52618001	Structure of distal part of pituitary	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C60491	CARCINOMA, PARS DISTALIS, MALIGNANT	skos:exactMatch	68453008	Carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C60493	ADENOMA, PARS INTERMEDIA, BENIGN	skos:exactMatch	424420008	Structure of pars intermedia of pituitary gland	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C60493	ADENOMA, PARS INTERMEDIA, BENIGN	skos:exactMatch	32048006	Adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C65192	CARCINOMA, TUBULAR CELL, MALIGNANT	skos:exactMatch	4631006	Tubular adenocarcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C66760	FIBROMYXOMA, BENIGN	skos:exactMatch	8664001	Fibromyxoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C67006	SERTOLI CELL TUMOR, MALIGNANT	skos:narrowMatch	80091008	Sertoli cell carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C67012	SERTOLI CELL TUMOR, BENIGN	skos:broadMatch	128857001	Sertoli cell tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration	Is usually benign but not by definition	1
C67561	STROMAL TUMOR, GONADAL, MALIGNANT	skos:exactMatch	71440001	Sex cord-stromal tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C67561	STROMAL TUMOR, GONADAL, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C79949	CRANIOPHARYNGIOMA, MALIGNANT	skos:broadMatch	40009002	Craniopharyngioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C79950	CHEMODECTOMA, BENIGN	skos:broadMatch	107694002	Paraganglioma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign neoplasm of the chemoreceptor system (e.g. carotid body, glomus jugulare, glomus vagale).	1
C79951	ADENOMA, PAPILLARY, BENIGN	skos:exactMatch	86143001	Papillary adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C79953	ADENOMA, TUBULOSTROMAL, BENIGN	skos:broadMatch	254857008	Benign epithelial tumor of ovary	Condition | Clinical Finding	semapv:ManualMappingCuration	A benign ovarian epithelial neoplasm characterized by the presence of tubular structures and interstitial stroma.	1
C80349	EPITHELIOMA, CYSTIC KERATINIZING, BENIGN	skos:broadMatch	400207007	Benign epithelial neoplasm - category	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign cystic epithelial neoplasm featuring a central keratin mass surrounded by squamous epithelium.	1
C80351	ITO CELL TUMOR, BENIGN	skos:exactMatch	39977009	Ito cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C80351	ITO CELL TUMOR, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C80352	ITO CELL TUMOR, MALIGNANT	skos:exactMatch	39977009	Ito cell	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C80352	ITO CELL TUMOR, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C80356	CARCINOMA, TUBULOSTROMAL, MALIGNANT	skos:broadMatch	254849005	Malignant epithelial tumor of ovary	Condition | Clinical Finding	semapv:ManualMappingCuration	A malignant epithelial neoplasm of the ovary with tubular and stromal neoplastic components.	1
C83488	ADRENAL TUMOR, SUBCAPSULAR, BENIGN	skos:broadMatch	91967007	Benign neoplasm of adrenal gland	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C83489	ADRENAL TUMOR, SUBCAPSULAR, MALIGNANT	skos:broadMatch	363355002	Malignant tumor of adrenal gland	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C84356	EPITHELIOMA, NON-KERATINIZING, BENIGN	skos:broadMatch	400207007	Benign epithelial neoplasm - category	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign cystic epithelial neoplasm characterized by the absence of keratin production.	1
C92181	PHEOCHROMOCYTOMA, COMPLEX, BENIGN	skos:broadMatch	307575002	Benign pheochromocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C92183	CARCINOMA, PARS INTERMEDIA, MALIGNANT	skos:exactMatch	424420008	Structure of pars intermedia of pituitary gland	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C92183	CARCINOMA, PARS INTERMEDIA, MALIGNANT	skos:exactMatch	68453008	Carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C92184	PHEOCHROMOCYTOMA, COMPLEX, MALIGNANT	skos:broadMatch	29370006	Malignant pheochromocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C94524	PITUICYTOMA, BENIGN	skos:broadMatch	450901008	Pituicytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C96805	PERIPHERAL CHOLANGIOCARCINOMA, MALIGNANT	skos:broadMatch	312104005	Cholangiocarcinoma of biliary tract	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C98708	HISTIOCYTOMA, BENIGN	skos:exactMatch	302843004	Histiocytoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C98708	HISTIOCYTOMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C98709	MELANOMA, BENIGN	skos:exactMatch	397195004	Benign melanocytic neoplasm	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C98723	ADENOMA, PITUITARY GLAND, BENIGN	skos:exactMatch	1156904003	Benign pituitary adenoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C98800	ADENOMA, ZYMBAL'S GLAND, BENIGN	skos:broadMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration	A sebaceous gland located at the base of the rodent external ear	1
C98800	ADENOMA, ZYMBAL'S GLAND, BENIGN	skos:broadMatch	1028005	Sebaceous gland structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A sebaceous gland located at the base of the rodent external ear	1
C98801	CARCINOMA, ZYMBAL'S GLAND, MALIGNANT	skos:broadMatch	68453008	Carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration	A sebaceous gland located at the base of the rodent external ear	1
C98801	CARCINOMA, ZYMBAL'S GLAND, MALIGNANT	skos:broadMatch	1028005	Sebaceous gland structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration	A sebaceous gland located at the base of the rodent external ear	1
C103391	BASALIOMA, BENIGN	skos:broadMatch	252996004	Benign basal cell tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign epithelial neoplasm arising from primary epithelial germ cells of the piliary complex.	1
C103393	CARCINOMA, HEPATOCHOLANGIOCELLULAR, MALIGNANT	skos:exactMatch	274902006	Combined hepatocellular carcinoma and cholangiocarcinoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C103394	HIBERNOMA, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C103394	HIBERNOMA, MALIGNANT	skos:exactMatch	77027006	Hibernoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C111198	BASAL CELL TUMOR, BENIGN	skos:exactMatch	252996004	Benign basal cell tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C111199	CARCINOMA, BASAL CELL, MALIGNANT	skos:exactMatch	400137006	Basal cell carcinoma - category	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C112275	POLYP, BENIGN	skos:exactMatch	41329004	Polyp	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C112275	POLYP, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C112276	SEMINOMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C112276	SEMINOMA, BENIGN	skos:exactMatch	36741007	Seminoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114108	ADENOMA, ISLET CELL, BENIGN	skos:exactMatch	76345009	Pancreatic endocrine tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114109	CARCINOMA, ACIDOPHIL, MALIGNANT	skos:exactMatch	51217003	Acidophil carcinoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114110	LYMPHOMA, HISTIOCYTIC, MALIGNANT	skos:exactMatch	46732000	Malignant lymphoma, large B-cell, diffuse	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114111	LYMPHOMA, MIXED, MALIGNANT	skos:exactMatch	50102004	Malignant lymphoma, mixed small and large cell, diffuse	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114112	LYMPHOSARCOMA, MALIGNANT	skos:exactMatch	188498009	Lymphosarcoma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C114113	STROMAL TUMOR, BENIGN	skos:exactMatch	447644002	Benign stromal tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114114	TERATOMA, BENIGN	skos:exactMatch	42717009	Teratoma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114115	THYMOMA, BENIGN	skos:exactMatch	21181001	Thymoma, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114235	NEPHROBLASTOMA, BENIGN	skos:exactMatch	25081006	Nephroblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C114235	NEPHROBLASTOMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C116214	NEUROMYOBLASTOMA, MALIGNANT	skos:exactMatch	87364003	Neuroblastoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C116215	ACINAR-ISLET CELL TUMOR, BENIGN	skos:exactMatch	115219005	Acinar cell neoplasm	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C117977	KERATOACANTHOMA, BENIGN	skos:exactMatch	416378000	Keratoacanthoma - category	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119574	ASTROCYTOMA, MALIGNANT	skos:exactMatch	55353007	Astrocytoma, anaplastic	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119575	EPENDYMOMA, MALIGNANT	skos:exactMatch	1156903009	Malignant ependymoma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119576	GANGLIOGLIOMA, BENIGN	skos:exactMatch	89880005	Ganglioglioma, no ICD-O subtype	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119576	GANGLIOGLIOMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119577	OLIGODENDROGLIOMA, MALIGNANT	skos:exactMatch	86049000	Neoplasm, malignant (primary)	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C119577	OLIGODENDROGLIOMA, MALIGNANT	skos:exactMatch	443936004	Oligodendroglioma	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C121932	GIANT CELL TUMOR, BENIGN	skos:exactMatch	57500000	Giant cell tumor of bone	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C124607	ADENOMYOEPITHELIOMA, BENIGN	skos:exactMatch	128765009	Adenomyoepithelioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C124608	CARCINOMA, NEUROEPITHELIAL, MALIGNANT	skos:exactMatch	55045006	Neuroepithelioma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C124609	EPITHELIAL-STROMAL TUMOR, BENIGN	skos:broadMatch	115229003	Complex mixed AND/OR stromal neoplasm	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign neoplasm that arises from the mesenchymal and epithelial components and contains two or more cell types.	1
C124609	EPITHELIAL-STROMAL TUMOR, BENIGN	skos:broadMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign neoplasm that arises from the mesenchymal and epithelial components and contains two or more cell types.	1
C124612	POLYP, GLANDULAR, BENIGN	skos:broadMatch	41329004	Polyp	Observation | Morph Abnormality	semapv:ManualMappingCuration	A benign polyp with prominent, hyperplastic glandular structures.	1
C124613	SARCOMA ARISING IN FIBROADENOMA, MALIGNANT	skos:broadMatch	278050001	Sarcoma of breast	Condition | Clinical Finding	semapv:ManualMappingCuration	A malignant mesenchymal neoplasm that arises from a pre-existing benign fibroadenoma.	1
C124614	SEX CORD STROMAL TUMOR, MIXED, BENIGN	skos:exactMatch	703597005	Sex cord-stromal tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C124615	SEX CORD STROMAL TUMOR, MIXED, MALIGNANT	skos:exactMatch	406096006	Mixed germ cell-sex cord-stromal tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C126084	SERTOLI-LEYDIG CELL TUMOR, MIXED, BENIGN	skos:exactMatch	128905000	Sertoli-Leydig cell tumor of intermediate differentiation	Observation | Morph Abnormality	semapv:ManualMappingCuration	Possibly mapped downhill.	1
C126085	MULLERIAN TUMOR, MIXED, BENIGN	skos:broadMatch	84427001	Mullerian mixed tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C126086	NEUROENDOCRINE CELL TUMOR, BENIGN	skos:exactMatch	255047001	Benign neuroendocrine tumor	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C126087	NEUROENDOCRINE CELL TUMOR, MALIGNANT	skos:exactMatch	133531000119104	Malignant neuroendocrine tumor	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C126088	RENAL MESENCHYMAL TUMOR, MALIGNANT	skos:broadMatch	363518003	Malignant tumor of kidney	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C127811	ADENOMA, ENDOMETRIAL, BENIGN	skos:exactMatch	92086004	Benign neoplasm of endometrium	Condition | Clinical Finding	semapv:ManualMappingCuration		1
C130197	PLASMA CELL TUMOR, BENIGN	skos:exactMatch	110460003	Plasma cell tumor, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C142368	MESOBLASTIC NEPHROMA, BENIGN	skos:exactMatch	3898006	Neoplasm, benign	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C142368	MESOBLASTIC NEPHROMA, BENIGN	skos:exactMatch	11793003	Mesoblastic nephroma	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C154892	ADENOCARCINOMA ARISING IN FIBROADENOMA, MALIGNANT	skos:broadMatch	865954003	Adenocarcinoma of breast	Condition | Clinical Finding	semapv:ManualMappingCuration	A malignant adenocarcinoma that arises from a pre-existing benign fibroadenoma.	1
C156607	SCHWANNOMA, ENDOCARDIAL, MALIGNANT	skos:exactMatch	19897006	Malignant peripheral nerve sheath tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C156607	SCHWANNOMA, ENDOCARDIAL, MALIGNANT	skos:exactMatch	37949006	Endocardium structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
C156608	SCHWANNOMA, INTRAMURAL, MALIGNANT	skos:exactMatch	19897006	Malignant peripheral nerve sheath tumor	Observation | Morph Abnormality	semapv:ManualMappingCuration		1
C156608	SCHWANNOMA, INTRAMURAL, MALIGNANT	skos:exactMatch	74281007	Myocardium structure	Spec Anatomic Site | Body Structure	semapv:ManualMappingCuration		1
